Term,Gender,MinimumFaceAmount,MaximumFaceAmount,PolicyFee,HealthClass,Age,RatePerThousand
10,Male,100000,249999,74,Preferred Plus Non-Tob,20,0.3099
10,Male,100000,249999,74,Preferred Plus Non-Tob,21,0.3099
10,Male,100000,249999,74,Preferred Plus Non-Tob,22,0.3099
10,Male,100000,249999,74,Preferred Plus Non-Tob,23,0.3099
10,Male,100000,249999,74,Preferred Plus Non-Tob,24,0.3099
10,Male,100000,249999,74,Preferred Plus Non-Tob,25,0.3099
10,Male,100000,249999,74,Preferred Plus Non-Tob,26,0.3099
10,Male,100000,249999,74,Preferred Plus Non-Tob,27,0.3099
10,Male,100000,249999,74,Preferred Plus Non-Tob,28,0.3168
10,Male,100000,249999,74,Preferred Plus Non-Tob,29,0.3198
10,Male,100000,249999,74,Preferred Plus Non-Tob,30,0.3323
10,Male,100000,249999,74,Preferred Plus Non-Tob,31,0.3325
10,Male,100000,249999,74,Preferred Plus Non-Tob,32,0.3325
10,Male,100000,249999,74,Preferred Plus Non-Tob,33,0.3421
10,Male,100000,249999,74,Preferred Plus Non-Tob,34,0.3421
10,Male,100000,249999,74,Preferred Plus Non-Tob,35,0.3463
10,Male,100000,249999,74,Preferred Plus Non-Tob,36,0.3498
10,Male,100000,249999,74,Preferred Plus Non-Tob,37,0.3498
10,Male,100000,249999,74,Preferred Plus Non-Tob,38,0.3498
10,Male,100000,249999,74,Preferred Plus Non-Tob,39,0.3799
10,Male,100000,249999,74,Preferred Plus Non-Tob,40,0.3999
10,Male,100000,249999,74,Preferred Plus Non-Tob,41,0.4499
10,Male,100000,249999,74,Preferred Plus Non-Tob,42,0.4999
10,Male,100000,249999,74,Preferred Plus Non-Tob,43,0.5599
10,Male,100000,249999,74,Preferred Plus Non-Tob,44,0.6299
10,Male,100000,249999,74,Preferred Plus Non-Tob,45,0.7099
10,Male,100000,249999,74,Preferred Plus Non-Tob,46,0.7799
10,Male,100000,249999,74,Preferred Plus Non-Tob,47,0.8499
10,Male,100000,249999,74,Preferred Plus Non-Tob,48,0.8549
10,Male,100000,249999,74,Preferred Plus Non-Tob,49,0.8820
10,Male,100000,249999,74,Preferred Plus Non-Tob,50,0.9717
10,Male,100000,249999,74,Preferred Plus Non-Tob,51,1.0801
10,Male,100000,249999,74,Preferred Plus Non-Tob,52,1.1975
10,Male,100000,249999,74,Preferred Plus Non-Tob,53,1.3268
10,Male,100000,249999,74,Preferred Plus Non-Tob,54,1.4716
10,Male,100000,249999,74,Preferred Plus Non-Tob,55,1.7098
10,Male,100000,249999,74,Preferred Plus Non-Tob,56,1.9455
10,Male,100000,249999,74,Preferred Plus Non-Tob,57,2.1817
10,Male,100000,249999,74,Preferred Plus Non-Tob,58,2.6999
10,Male,100000,249999,74,Preferred Plus Non-Tob,59,2.9999
10,Male,100000,249999,74,Preferred Plus Non-Tob,60,3.2999
10,Male,100000,249999,74,Preferred Plus Non-Tob,61,3.7099
10,Male,100000,249999,74,Preferred Plus Non-Tob,62,4.1699
10,Male,100000,249999,74,Preferred Plus Non-Tob,63,4.5502
10,Male,100000,249999,74,Preferred Plus Non-Tob,64,4.9672
10,Male,100000,249999,74,Preferred Plus Non-Tob,65,5.5530
10,Male,100000,249999,74,Preferred Plus Non-Tob,66,6.2599
10,Male,100000,249999,74,Preferred Plus Non-Tob,67,7.0299
10,Male,100000,249999,74,Preferred Plus Non-Tob,68,8.0562
10,Male,100000,249999,74,Preferred Plus Non-Tob,69,9.0800
10,Male,100000,249999,74,Preferred Plus Non-Tob,70,10.2899
10,Male,100000,249999,74,Preferred Plus Non-Tob,71,11.3841
10,Male,100000,249999,74,Preferred Plus Non-Tob,72,12.7129
10,Male,100000,249999,74,Preferred Plus Non-Tob,73,14.3542
10,Male,100000,249999,74,Preferred Plus Non-Tob,74,16.0737
10,Male,100000,249999,74,Preferred Plus Non-Tob,75,18.1059
10,Male,100000,249999,74,Preferred Plus Non-Tob,76,22.9316
10,Male,100000,249999,74,Preferred Plus Non-Tob,77,28.7913
10,Male,100000,249999,74,Preferred Plus Non-Tob,78,36.0298
10,Male,100000,249999,74,Preferred Plus Non-Tob,79,43.6130
10,Male,100000,249999,74,Preferred Plus Non-Tob,80,52.5749
10,Male,100000,249999,74,Preferred Non-Tob,20,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,21,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,22,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,23,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,24,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,25,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,26,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,27,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,28,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,29,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,30,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,31,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,32,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,33,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,34,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,35,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,36,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,37,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,38,0.4098
10,Male,100000,249999,74,Preferred Non-Tob,39,0.4498
10,Male,100000,249999,74,Preferred Non-Tob,40,0.4998
10,Male,100000,249999,74,Preferred Non-Tob,41,0.5698
10,Male,100000,249999,74,Preferred Non-Tob,42,0.6398
10,Male,100000,249999,74,Preferred Non-Tob,43,0.8099
10,Male,100000,249999,74,Preferred Non-Tob,44,0.8999
10,Male,100000,249999,74,Preferred Non-Tob,45,0.9977
10,Male,100000,249999,74,Preferred Non-Tob,46,1.0799
10,Male,100000,249999,74,Preferred Non-Tob,47,1.1699
10,Male,100000,249999,74,Preferred Non-Tob,48,1.1749
10,Male,100000,249999,74,Preferred Non-Tob,49,1.2279
10,Male,100000,249999,74,Preferred Non-Tob,50,1.3279
10,Male,100000,249999,74,Preferred Non-Tob,51,1.4648
10,Male,100000,249999,74,Preferred Non-Tob,52,1.5460
10,Male,100000,249999,74,Preferred Non-Tob,53,1.8578
10,Male,100000,249999,74,Preferred Non-Tob,54,2.0378
10,Male,100000,249999,74,Preferred Non-Tob,55,2.2198
10,Male,100000,249999,74,Preferred Non-Tob,56,2.5689
10,Male,100000,249999,74,Preferred Non-Tob,57,2.8252
10,Male,100000,249999,74,Preferred Non-Tob,58,3.1633
10,Male,100000,249999,74,Preferred Non-Tob,59,3.5247
10,Male,100000,249999,74,Preferred Non-Tob,60,3.9476
10,Male,100000,249999,74,Preferred Non-Tob,61,4.2090
10,Male,100000,249999,74,Preferred Non-Tob,62,4.8419
10,Male,100000,249999,74,Preferred Non-Tob,63,5.4476
10,Male,100000,249999,74,Preferred Non-Tob,64,6.0823
10,Male,100000,249999,74,Preferred Non-Tob,65,6.7410
10,Male,100000,249999,74,Preferred Non-Tob,66,7.5899
10,Male,100000,249999,74,Preferred Non-Tob,67,8.5299
10,Male,100000,249999,74,Preferred Non-Tob,68,9.9937
10,Male,100000,249999,74,Preferred Non-Tob,69,11.3303
10,Male,100000,249999,74,Preferred Non-Tob,70,12.9099
10,Male,100000,249999,74,Preferred Non-Tob,71,14.2007
10,Male,100000,249999,74,Preferred Non-Tob,72,15.7681
10,Male,100000,249999,74,Preferred Non-Tob,73,17.7043
10,Male,100000,249999,74,Preferred Non-Tob,74,19.7327
10,Male,100000,249999,74,Preferred Non-Tob,75,22.1299
10,Male,100000,249999,74,Preferred Non-Tob,76,27.2792
10,Male,100000,249999,74,Preferred Non-Tob,77,33.5320
10,Male,100000,249999,74,Preferred Non-Tob,78,41.2560
10,Male,100000,249999,74,Preferred Non-Tob,79,49.3478
10,Male,100000,249999,74,Preferred Non-Tob,80,58.9109
10,Male,100000,249999,74,Standard Plus Non-Tob,20,0.6482
10,Male,100000,249999,74,Standard Plus Non-Tob,21,0.6482
10,Male,100000,249999,74,Standard Plus Non-Tob,22,0.6482
10,Male,100000,249999,74,Standard Plus Non-Tob,23,0.6482
10,Male,100000,249999,74,Standard Plus Non-Tob,24,0.6482
10,Male,100000,249999,74,Standard Plus Non-Tob,25,0.6482
10,Male,100000,249999,74,Standard Plus Non-Tob,26,0.6524
10,Male,100000,249999,74,Standard Plus Non-Tob,27,0.6574
10,Male,100000,249999,74,Standard Plus Non-Tob,28,0.6780
10,Male,100000,249999,74,Standard Plus Non-Tob,29,0.6780
10,Male,100000,249999,74,Standard Plus Non-Tob,30,0.6780
10,Male,100000,249999,74,Standard Plus Non-Tob,31,0.6780
10,Male,100000,249999,74,Standard Plus Non-Tob,32,0.6780
10,Male,100000,249999,74,Standard Plus Non-Tob,33,0.6780
10,Male,100000,249999,74,Standard Plus Non-Tob,34,0.6780
10,Male,100000,249999,74,Standard Plus Non-Tob,35,0.6871
10,Male,100000,249999,74,Standard Plus Non-Tob,36,0.7365
10,Male,100000,249999,74,Standard Plus Non-Tob,37,0.7489
10,Male,100000,249999,74,Standard Plus Non-Tob,38,0.7489
10,Male,100000,249999,74,Standard Plus Non-Tob,39,0.7789
10,Male,100000,249999,74,Standard Plus Non-Tob,40,0.8189
10,Male,100000,249999,74,Standard Plus Non-Tob,41,0.8899
10,Male,100000,249999,74,Standard Plus Non-Tob,42,0.9599
10,Male,100000,249999,74,Standard Plus Non-Tob,43,1.1947
10,Male,100000,249999,74,Standard Plus Non-Tob,44,1.3019
10,Male,100000,249999,74,Standard Plus Non-Tob,45,1.4212
10,Male,100000,249999,74,Standard Plus Non-Tob,46,1.5881
10,Male,100000,249999,74,Standard Plus Non-Tob,47,1.7908
10,Male,100000,249999,74,Standard Plus Non-Tob,48,1.7958
10,Male,100000,249999,74,Standard Plus Non-Tob,49,1.8008
10,Male,100000,249999,74,Standard Plus Non-Tob,50,1.8058
10,Male,100000,249999,74,Standard Plus Non-Tob,51,1.8184
10,Male,100000,249999,74,Standard Plus Non-Tob,52,2.0020
10,Male,100000,249999,74,Standard Plus Non-Tob,53,2.1964
10,Male,100000,249999,74,Standard Plus Non-Tob,54,2.3896
10,Male,100000,249999,74,Standard Plus Non-Tob,55,2.6192
10,Male,100000,249999,74,Standard Plus Non-Tob,56,3.6197
10,Male,100000,249999,74,Standard Plus Non-Tob,57,3.9881
10,Male,100000,249999,74,Standard Plus Non-Tob,58,4.3069
10,Male,100000,249999,74,Standard Plus Non-Tob,59,4.7737
10,Male,100000,249999,74,Standard Plus Non-Tob,60,5.2099
10,Male,100000,249999,74,Standard Plus Non-Tob,61,5.9526
10,Male,100000,249999,74,Standard Plus Non-Tob,62,6.6891
10,Male,100000,249999,74,Standard Plus Non-Tob,63,7.4789
10,Male,100000,249999,74,Standard Plus Non-Tob,64,8.2399
10,Male,100000,249999,74,Standard Plus Non-Tob,65,8.9999
10,Male,100000,249999,74,Standard Plus Non-Tob,66,10.2689
10,Male,100000,249999,74,Standard Plus Non-Tob,67,11.5289
10,Male,100000,249999,74,Standard Plus Non-Tob,68,13.2493
10,Male,100000,249999,74,Standard Plus Non-Tob,69,14.9205
10,Male,100000,249999,74,Standard Plus Non-Tob,70,16.8956
10,Male,100000,249999,74,Standard Plus Non-Tob,71,18.9158
10,Male,100000,249999,74,Standard Plus Non-Tob,72,21.3689
10,Male,100000,249999,74,Standard Plus Non-Tob,73,24.3992
10,Male,100000,249999,74,Standard Plus Non-Tob,74,27.5738
10,Male,100000,249999,74,Standard Plus Non-Tob,75,31.3256
10,Male,100000,249999,74,Standard Plus Non-Tob,76,40.2020
10,Male,100000,249999,74,Standard Plus Non-Tob,77,50.9805
10,Male,100000,249999,74,Standard Plus Non-Tob,78,64.2951
10,Male,100000,249999,74,Standard Plus Non-Tob,79,78.2437
10,Male,100000,249999,74,Standard Plus Non-Tob,80,94.7285
10,Male,100000,249999,74,Standard Non-Tob,20,0.6482
10,Male,100000,249999,74,Standard Non-Tob,21,0.6482
10,Male,100000,249999,74,Standard Non-Tob,22,0.6482
10,Male,100000,249999,74,Standard Non-Tob,23,0.6482
10,Male,100000,249999,74,Standard Non-Tob,24,0.6482
10,Male,100000,249999,74,Standard Non-Tob,25,0.6482
10,Male,100000,249999,74,Standard Non-Tob,26,0.6524
10,Male,100000,249999,74,Standard Non-Tob,27,0.6574
10,Male,100000,249999,74,Standard Non-Tob,28,0.6780
10,Male,100000,249999,74,Standard Non-Tob,29,0.6780
10,Male,100000,249999,74,Standard Non-Tob,30,0.6780
10,Male,100000,249999,74,Standard Non-Tob,31,0.6780
10,Male,100000,249999,74,Standard Non-Tob,32,0.6780
10,Male,100000,249999,74,Standard Non-Tob,33,0.6780
10,Male,100000,249999,74,Standard Non-Tob,34,0.6780
10,Male,100000,249999,74,Standard Non-Tob,35,0.6871
10,Male,100000,249999,74,Standard Non-Tob,36,0.7365
10,Male,100000,249999,74,Standard Non-Tob,37,0.7489
10,Male,100000,249999,74,Standard Non-Tob,38,0.7489
10,Male,100000,249999,74,Standard Non-Tob,39,0.7789
10,Male,100000,249999,74,Standard Non-Tob,40,0.8189
10,Male,100000,249999,74,Standard Non-Tob,41,0.8899
10,Male,100000,249999,74,Standard Non-Tob,42,0.9599
10,Male,100000,249999,74,Standard Non-Tob,43,1.1947
10,Male,100000,249999,74,Standard Non-Tob,44,1.3019
10,Male,100000,249999,74,Standard Non-Tob,45,1.4212
10,Male,100000,249999,74,Standard Non-Tob,46,1.5881
10,Male,100000,249999,74,Standard Non-Tob,47,1.7908
10,Male,100000,249999,74,Standard Non-Tob,48,1.7958
10,Male,100000,249999,74,Standard Non-Tob,49,1.8008
10,Male,100000,249999,74,Standard Non-Tob,50,1.8058
10,Male,100000,249999,74,Standard Non-Tob,51,1.8184
10,Male,100000,249999,74,Standard Non-Tob,52,2.0020
10,Male,100000,249999,74,Standard Non-Tob,53,2.1964
10,Male,100000,249999,74,Standard Non-Tob,54,2.3896
10,Male,100000,249999,74,Standard Non-Tob,55,2.6192
10,Male,100000,249999,74,Standard Non-Tob,56,3.6197
10,Male,100000,249999,74,Standard Non-Tob,57,3.9881
10,Male,100000,249999,74,Standard Non-Tob,58,4.3069
10,Male,100000,249999,74,Standard Non-Tob,59,4.7737
10,Male,100000,249999,74,Standard Non-Tob,60,5.2099
10,Male,100000,249999,74,Standard Non-Tob,61,5.9526
10,Male,100000,249999,74,Standard Non-Tob,62,6.6891
10,Male,100000,249999,74,Standard Non-Tob,63,7.4789
10,Male,100000,249999,74,Standard Non-Tob,64,8.2399
10,Male,100000,249999,74,Standard Non-Tob,65,8.9999
10,Male,100000,249999,74,Standard Non-Tob,66,10.2689
10,Male,100000,249999,74,Standard Non-Tob,67,11.5289
10,Male,100000,249999,74,Standard Non-Tob,68,13.2493
10,Male,100000,249999,74,Standard Non-Tob,69,14.9205
10,Male,100000,249999,74,Standard Non-Tob,70,16.8956
10,Male,100000,249999,74,Standard Non-Tob,71,18.9158
10,Male,100000,249999,74,Standard Non-Tob,72,21.3689
10,Male,100000,249999,74,Standard Non-Tob,73,24.3992
10,Male,100000,249999,74,Standard Non-Tob,74,27.5738
10,Male,100000,249999,74,Standard Non-Tob,75,31.3256
10,Male,100000,249999,74,Standard Non-Tob,76,40.2020
10,Male,100000,249999,74,Standard Non-Tob,77,50.9805
10,Male,100000,249999,74,Standard Non-Tob,78,64.2951
10,Male,100000,249999,74,Standard Non-Tob,79,78.2437
10,Male,100000,249999,74,Standard Non-Tob,80,94.7285
10,Male,100000,249999,74,Preferred Tob,20,1.7030
10,Male,100000,249999,74,Preferred Tob,21,1.7030
10,Male,100000,249999,74,Preferred Tob,22,1.7030
10,Male,100000,249999,74,Preferred Tob,23,1.7030
10,Male,100000,249999,74,Preferred Tob,24,1.7030
10,Male,100000,249999,74,Preferred Tob,25,1.7030
10,Male,100000,249999,74,Preferred Tob,26,1.7030
10,Male,100000,249999,74,Preferred Tob,27,1.7030
10,Male,100000,249999,74,Preferred Tob,28,1.8239
10,Male,100000,249999,74,Preferred Tob,29,1.8289
10,Male,100000,249999,74,Preferred Tob,30,1.8289
10,Male,100000,249999,74,Preferred Tob,31,1.8289
10,Male,100000,249999,74,Preferred Tob,32,1.8289
10,Male,100000,249999,74,Preferred Tob,33,1.8289
10,Male,100000,249999,74,Preferred Tob,34,1.8289
10,Male,100000,249999,74,Preferred Tob,35,1.8389
10,Male,100000,249999,74,Preferred Tob,36,1.9189
10,Male,100000,249999,74,Preferred Tob,37,2.0499
10,Male,100000,249999,74,Preferred Tob,38,2.1899
10,Male,100000,249999,74,Preferred Tob,39,2.3299
10,Male,100000,249999,74,Preferred Tob,40,2.4699
10,Male,100000,249999,74,Preferred Tob,41,2.6699
10,Male,100000,249999,74,Preferred Tob,42,2.8699
10,Male,100000,249999,74,Preferred Tob,43,3.0699
10,Male,100000,249999,74,Preferred Tob,44,3.6370
10,Male,100000,249999,74,Preferred Tob,45,4.0339
10,Male,100000,249999,74,Preferred Tob,46,4.2998
10,Male,100000,249999,74,Preferred Tob,47,4.5598
10,Male,100000,249999,74,Preferred Tob,48,4.5648
10,Male,100000,249999,74,Preferred Tob,49,4.8289
10,Male,100000,249999,74,Preferred Tob,50,5.2405
10,Male,100000,249999,74,Preferred Tob,51,5.8489
10,Male,100000,249999,74,Preferred Tob,52,6.5289
10,Male,100000,249999,74,Preferred Tob,53,7.2029
10,Male,100000,249999,74,Preferred Tob,54,7.8979
10,Male,100000,249999,74,Preferred Tob,55,8.5778
10,Male,100000,249999,74,Preferred Tob,56,9.5789
10,Male,100000,249999,74,Preferred Tob,57,10.4358
10,Male,100000,249999,74,Preferred Tob,58,11.3216
10,Male,100000,249999,74,Preferred Tob,59,12.2981
10,Male,100000,249999,74,Preferred Tob,60,13.3770
10,Male,100000,249999,74,Preferred Tob,61,14.5807
10,Male,100000,249999,74,Preferred Tob,62,15.9206
10,Male,100000,249999,74,Preferred Tob,63,17.4083
10,Male,100000,249999,74,Preferred Tob,64,19.0662
10,Male,100000,249999,74,Preferred Tob,65,20.8099
10,Male,100000,249999,74,Preferred Tob,66,22.6999
10,Male,100000,249999,74,Preferred Tob,67,24.5899
10,Male,100000,249999,74,Preferred Tob,68,26.7646
10,Male,100000,249999,74,Preferred Tob,69,29.2839
10,Male,100000,249999,74,Preferred Tob,70,32.2613
10,Male,100000,249999,74,Preferred Tob,71,36.4569
10,Male,100000,249999,74,Preferred Tob,72,41.5516
10,Male,100000,249999,74,Preferred Tob,73,47.8450
10,Male,100000,249999,74,Preferred Tob,74,54.4381
10,Male,100000,249999,74,Preferred Tob,75,62.2299
10,Male,100000,249999,74,Standard Tob,20,2.0180
10,Male,100000,249999,74,Standard Tob,21,2.0180
10,Male,100000,249999,74,Standard Tob,22,2.0180
10,Male,100000,249999,74,Standard Tob,23,2.0180
10,Male,100000,249999,74,Standard Tob,24,2.0180
10,Male,100000,249999,74,Standard Tob,25,2.0180
10,Male,100000,249999,74,Standard Tob,26,2.0180
10,Male,100000,249999,74,Standard Tob,27,2.0898
10,Male,100000,249999,74,Standard Tob,28,2.0949
10,Male,100000,249999,74,Standard Tob,29,2.1199
10,Male,100000,249999,74,Standard Tob,30,2.1299
10,Male,100000,249999,74,Standard Tob,31,2.2095
10,Male,100000,249999,74,Standard Tob,32,2.2381
10,Male,100000,249999,74,Standard Tob,33,2.3609
10,Male,100000,249999,74,Standard Tob,34,2.3659
10,Male,100000,249999,74,Standard Tob,35,2.4380
10,Male,100000,249999,74,Standard Tob,36,2.5891
10,Male,100000,249999,74,Standard Tob,37,2.7500
10,Male,100000,249999,74,Standard Tob,38,2.9246
10,Male,100000,249999,74,Standard Tob,39,3.1125
10,Male,100000,249999,74,Standard Tob,40,3.3029
10,Male,100000,249999,74,Standard Tob,41,3.6386
10,Male,100000,249999,74,Standard Tob,42,4.0056
10,Male,100000,249999,74,Standard Tob,43,4.1390
10,Male,100000,249999,74,Standard Tob,44,4.5533
10,Male,100000,249999,74,Standard Tob,45,5.0099
10,Male,100000,249999,74,Standard Tob,46,5.5359
10,Male,100000,249999,74,Standard Tob,47,6.0399
10,Male,100000,249999,74,Standard Tob,48,6.3534
10,Male,100000,249999,74,Standard Tob,49,6.9720
10,Male,100000,249999,74,Standard Tob,50,7.5288
10,Male,100000,249999,74,Standard Tob,51,8.2799
10,Male,100000,249999,74,Standard Tob,52,8.9775
10,Male,100000,249999,74,Standard Tob,53,9.6925
10,Male,100000,249999,74,Standard Tob,54,10.5640
10,Male,100000,249999,74,Standard Tob,55,11.5289
10,Male,100000,249999,74,Standard Tob,56,12.8089
10,Male,100000,249999,74,Standard Tob,57,14.0242
10,Male,100000,249999,74,Standard Tob,58,14.9356
10,Male,100000,249999,74,Standard Tob,59,15.8936
10,Male,100000,249999,74,Standard Tob,60,16.8289
10,Male,100000,249999,74,Standard Tob,61,19.7929
10,Male,100000,249999,74,Standard Tob,62,21.4509
10,Male,100000,249999,74,Standard Tob,63,23.2564
10,Male,100000,249999,74,Standard Tob,64,25.2551
10,Male,100000,249999,74,Standard Tob,65,27.3489
10,Male,100000,249999,74,Standard Tob,66,30.1267
10,Male,100000,249999,74,Standard Tob,67,33.1019
10,Male,100000,249999,74,Standard Tob,68,35.5562
10,Male,100000,249999,74,Standard Tob,69,39.0281
10,Male,100000,249999,74,Standard Tob,70,43.1313
10,Male,100000,249999,74,Standard Tob,71,50.4258
10,Male,100000,249999,74,Standard Tob,72,59.2834
10,Male,100000,249999,74,Standard Tob,73,70.2252
10,Male,100000,249999,74,Standard Tob,74,81.6880
10,Male,100000,249999,74,Standard Tob,75,95.2349
10,Female,100000,249999,74,Preferred Plus Non-Tob,20,0.1925
10,Female,100000,249999,74,Preferred Plus Non-Tob,21,0.1925
10,Female,100000,249999,74,Preferred Plus Non-Tob,22,0.1925
10,Female,100000,249999,74,Preferred Plus Non-Tob,23,0.1925
10,Female,100000,249999,74,Preferred Plus Non-Tob,24,0.1925
10,Female,100000,249999,74,Preferred Plus Non-Tob,25,0.1925
10,Female,100000,249999,74,Preferred Plus Non-Tob,26,0.1925
10,Female,100000,249999,74,Preferred Plus Non-Tob,27,0.1925
10,Female,100000,249999,74,Preferred Plus Non-Tob,28,0.1925
10,Female,100000,249999,74,Preferred Plus Non-Tob,29,0.1925
10,Female,100000,249999,74,Preferred Plus Non-Tob,30,0.1927
10,Female,100000,249999,74,Preferred Plus Non-Tob,31,0.1927
10,Female,100000,249999,74,Preferred Plus Non-Tob,32,0.2048
10,Female,100000,249999,74,Preferred Plus Non-Tob,33,0.2048
10,Female,100000,249999,74,Preferred Plus Non-Tob,34,0.2055
10,Female,100000,249999,74,Preferred Plus Non-Tob,35,0.2072
10,Female,100000,249999,74,Preferred Plus Non-Tob,36,0.2436
10,Female,100000,249999,74,Preferred Plus Non-Tob,37,0.2756
10,Female,100000,249999,74,Preferred Plus Non-Tob,38,0.2911
10,Female,100000,249999,74,Preferred Plus Non-Tob,39,0.3081
10,Female,100000,249999,74,Preferred Plus Non-Tob,40,0.3365
10,Female,100000,249999,74,Preferred Plus Non-Tob,41,0.3507
10,Female,100000,249999,74,Preferred Plus Non-Tob,42,0.3557
10,Female,100000,249999,74,Preferred Plus Non-Tob,43,0.3840
10,Female,100000,249999,74,Preferred Plus Non-Tob,44,0.4240
10,Female,100000,249999,74,Preferred Plus Non-Tob,45,0.4638
10,Female,100000,249999,74,Preferred Plus Non-Tob,46,0.5199
10,Female,100000,249999,74,Preferred Plus Non-Tob,47,0.5806
10,Female,100000,249999,74,Preferred Plus Non-Tob,48,0.6657
10,Female,100000,249999,74,Preferred Plus Non-Tob,49,0.7189
10,Female,100000,249999,74,Preferred Plus Non-Tob,50,0.7968
10,Female,100000,249999,74,Preferred Plus Non-Tob,51,0.8875
10,Female,100000,249999,74,Preferred Plus Non-Tob,52,1.0202
10,Female,100000,249999,74,Preferred Plus Non-Tob,53,1.1389
10,Female,100000,249999,74,Preferred Plus Non-Tob,54,1.2389
10,Female,100000,249999,74,Preferred Plus Non-Tob,55,1.3321
10,Female,100000,249999,74,Preferred Plus Non-Tob,56,1.5654
10,Female,100000,249999,74,Preferred Plus Non-Tob,57,1.7019
10,Female,100000,249999,74,Preferred Plus Non-Tob,58,1.8616
10,Female,100000,249999,74,Preferred Plus Non-Tob,59,2.0419
10,Female,100000,249999,74,Preferred Plus Non-Tob,60,2.1328
10,Female,100000,249999,74,Preferred Plus Non-Tob,61,2.2958
10,Female,100000,249999,74,Preferred Plus Non-Tob,62,2.5624
10,Female,100000,249999,74,Preferred Plus Non-Tob,63,3.3299
10,Female,100000,249999,74,Preferred Plus Non-Tob,64,3.8199
10,Female,100000,249999,74,Preferred Plus Non-Tob,65,4.1299
10,Female,100000,249999,74,Preferred Plus Non-Tob,66,4.5399
10,Female,100000,249999,74,Preferred Plus Non-Tob,67,5.0699
10,Female,100000,249999,74,Preferred Plus Non-Tob,68,6.3197
10,Female,100000,249999,74,Preferred Plus Non-Tob,69,7.0600
10,Female,100000,249999,74,Preferred Plus Non-Tob,70,7.9349
10,Female,100000,249999,74,Preferred Plus Non-Tob,71,9.0479
10,Female,100000,249999,74,Preferred Plus Non-Tob,72,10.3994
10,Female,100000,249999,74,Preferred Plus Non-Tob,73,12.0689
10,Female,100000,249999,74,Preferred Plus Non-Tob,74,13.8179
10,Female,100000,249999,74,Preferred Plus Non-Tob,75,15.8849
10,Female,100000,249999,74,Preferred Plus Non-Tob,76,19.9607
10,Female,100000,249999,74,Preferred Plus Non-Tob,77,24.9099
10,Female,100000,249999,74,Preferred Plus Non-Tob,78,31.0236
10,Female,100000,249999,74,Preferred Plus Non-Tob,79,37.4284
10,Female,100000,249999,74,Preferred Plus Non-Tob,80,44.9977
10,Female,100000,249999,74,Preferred Non-Tob,20,0.3292
10,Female,100000,249999,74,Preferred Non-Tob,21,0.3292
10,Female,100000,249999,74,Preferred Non-Tob,22,0.3292
10,Female,100000,249999,74,Preferred Non-Tob,23,0.3292
10,Female,100000,249999,74,Preferred Non-Tob,24,0.3292
10,Female,100000,249999,74,Preferred Non-Tob,25,0.3292
10,Female,100000,249999,74,Preferred Non-Tob,26,0.3299
10,Female,100000,249999,74,Preferred Non-Tob,27,0.3299
10,Female,100000,249999,74,Preferred Non-Tob,28,0.3299
10,Female,100000,249999,74,Preferred Non-Tob,29,0.3299
10,Female,100000,249999,74,Preferred Non-Tob,30,0.3299
10,Female,100000,249999,74,Preferred Non-Tob,31,0.3299
10,Female,100000,249999,74,Preferred Non-Tob,32,0.3299
10,Female,100000,249999,74,Preferred Non-Tob,33,0.3299
10,Female,100000,249999,74,Preferred Non-Tob,34,0.3299
10,Female,100000,249999,74,Preferred Non-Tob,35,0.3299
10,Female,100000,249999,74,Preferred Non-Tob,36,0.3299
10,Female,100000,249999,74,Preferred Non-Tob,37,0.3299
10,Female,100000,249999,74,Preferred Non-Tob,38,0.3299
10,Female,100000,249999,74,Preferred Non-Tob,39,0.3599
10,Female,100000,249999,74,Preferred Non-Tob,40,0.3899
10,Female,100000,249999,74,Preferred Non-Tob,41,0.4499
10,Female,100000,249999,74,Preferred Non-Tob,42,0.4999
10,Female,100000,249999,74,Preferred Non-Tob,43,0.5394
10,Female,100000,249999,74,Preferred Non-Tob,44,0.6017
10,Female,100000,249999,74,Preferred Non-Tob,45,0.6699
10,Female,100000,249999,74,Preferred Non-Tob,46,0.7407
10,Female,100000,249999,74,Preferred Non-Tob,47,0.7999
10,Female,100000,249999,74,Preferred Non-Tob,48,0.8994
10,Female,100000,249999,74,Preferred Non-Tob,49,0.9798
10,Female,100000,249999,74,Preferred Non-Tob,50,1.0657
