Term,Gender,MinimumFaceAmount,MaximumFaceAmount,PolicyFee,HealthClass,Age,RatePerThousand
10,Male,100000,249999,65,Preferred Plus Non-Tob,18,0.2677
10,Male,100000,249999,65,Preferred Plus Non-Tob,19,0.2677
10,Male,100000,249999,65,Preferred Plus Non-Tob,20,0.2677
10,Male,100000,249999,65,Preferred Plus Non-Tob,21,0.2677
10,Male,100000,249999,65,Preferred Plus Non-Tob,22,0.2677
10,Male,100000,249999,65,Preferred Plus Non-Tob,23,0.2677
10,Male,100000,249999,65,Preferred Plus Non-Tob,24,0.2677
10,Male,100000,249999,65,Preferred Plus Non-Tob,25,0.2677
10,Male,100000,249999,65,Preferred Plus Non-Tob,26,0.2677
10,Male,100000,249999,65,Preferred Plus Non-Tob,27,0.2677
10,Male,100000,249999,65,Preferred Plus Non-Tob,28,0.2677
10,Male,100000,249999,65,Preferred Plus Non-Tob,29,0.2677
10,Male,100000,249999,65,Preferred Plus Non-Tob,30,0.2677
10,Male,100000,249999,65,Preferred Plus Non-Tob,31,0.2877
10,Male,100000,249999,65,Preferred Plus Non-Tob,32,0.2877
10,Male,100000,249999,65,Preferred Plus Non-Tob,33,0.2877
10,Male,100000,249999,65,Preferred Plus Non-Tob,34,0.2877
10,Male,100000,249999,65,Preferred Plus Non-Tob,35,0.2877
10,Male,100000,249999,65,Preferred Plus Non-Tob,36,0.2877
10,Male,100000,249999,65,Preferred Plus Non-Tob,37,0.2877
10,Male,100000,249999,65,Preferred Plus Non-Tob,38,0.2892
10,Male,100000,249999,65,Preferred Plus Non-Tob,39,0.3192
10,Male,100000,249999,65,Preferred Plus Non-Tob,40,0.3482
10,Male,100000,249999,65,Preferred Plus Non-Tob,41,0.4092
10,Male,100000,249999,65,Preferred Plus Non-Tob,42,0.4692
10,Male,100000,249999,65,Preferred Plus Non-Tob,43,0.5265
10,Male,100000,249999,65,Preferred Plus Non-Tob,44,0.5865
10,Male,100000,249999,65,Preferred Plus Non-Tob,45,0.6452
10,Male,100000,249999,65,Preferred Plus Non-Tob,46,0.6691
10,Male,100000,249999,65,Preferred Plus Non-Tob,47,0.7520
10,Male,100000,249999,65,Preferred Plus Non-Tob,48,0.8423
10,Male,100000,249999,65,Preferred Plus Non-Tob,49,0.9252
10,Male,100000,249999,65,Preferred Plus Non-Tob,50,1.0184
10,Male,100000,249999,65,Preferred Plus Non-Tob,51,1.1184
10,Male,100000,249999,65,Preferred Plus Non-Tob,52,1.2293
10,Male,100000,249999,65,Preferred Plus Non-Tob,53,1.3746
10,Male,100000,249999,65,Preferred Plus Non-Tob,54,1.5299
10,Male,100000,249999,65,Preferred Plus Non-Tob,55,1.7899
10,Male,100000,249999,65,Preferred Plus Non-Tob,56,1.8943
10,Male,100000,249999,65,Preferred Plus Non-Tob,57,2.1843
10,Male,100000,249999,65,Preferred Plus Non-Tob,58,2.5022
10,Male,100000,249999,65,Preferred Plus Non-Tob,59,2.8027
10,Male,100000,249999,65,Preferred Plus Non-Tob,60,2.8842
10,Male,100000,249999,65,Preferred Plus Non-Tob,61,3.4743
10,Male,100000,249999,65,Preferred Plus Non-Tob,62,3.9143
10,Male,100000,249999,65,Preferred Plus Non-Tob,63,4.2211
10,Male,100000,249999,65,Preferred Plus Non-Tob,64,4.7402
10,Male,100000,249999,65,Preferred Plus Non-Tob,65,5.5281
10,Male,100000,249999,65,Preferred Plus Non-Tob,66,6.1704
10,Male,100000,249999,65,Preferred Plus Non-Tob,67,6.8528
10,Male,100000,249999,65,Preferred Plus Non-Tob,68,7.6281
10,Male,100000,249999,65,Preferred Plus Non-Tob,69,8.5634
10,Male,100000,249999,65,Preferred Plus Non-Tob,70,9.4351
10,Male,100000,249999,65,Preferred Plus Non-Tob,71,10.4516
10,Male,100000,249999,65,Preferred Plus Non-Tob,72,11.6116
10,Male,100000,249999,65,Preferred Plus Non-Tob,73,13.0728
10,Male,100000,249999,65,Preferred Plus Non-Tob,74,14.9257
10,Male,100000,249999,65,Preferred Plus Non-Tob,75,16.9646
10,Male,100000,249999,65,Preferred Plus Non-Tob,76,25.4869
10,Male,100000,249999,65,Preferred Plus Non-Tob,77,31.9292
10,Male,100000,249999,65,Preferred Plus Non-Tob,78,40.8692
10,Male,100000,249999,65,Preferred Plus Non-Tob,79,47.0051
10,Male,100000,249999,65,Preferred Plus Non-Tob,80,52.6631
10,Male,100000,249999,65,Preferred Non-Tob,18,0.3570
10,Male,100000,249999,65,Preferred Non-Tob,19,0.3570
10,Male,100000,249999,65,Preferred Non-Tob,20,0.3570
10,Male,100000,249999,65,Preferred Non-Tob,21,0.3570
10,Male,100000,249999,65,Preferred Non-Tob,22,0.3570
10,Male,100000,249999,65,Preferred Non-Tob,23,0.3570
10,Male,100000,249999,65,Preferred Non-Tob,24,0.3570
10,Male,100000,249999,65,Preferred Non-Tob,25,0.3570
10,Male,100000,249999,65,Preferred Non-Tob,26,0.3570
10,Male,100000,249999,65,Preferred Non-Tob,27,0.3570
10,Male,100000,249999,65,Preferred Non-Tob,28,0.3570
10,Male,100000,249999,65,Preferred Non-Tob,29,0.3578
10,Male,100000,249999,65,Preferred Non-Tob,30,0.3592
10,Male,100000,249999,65,Preferred Non-Tob,31,0.3592
10,Male,100000,249999,65,Preferred Non-Tob,32,0.3592
10,Male,100000,249999,65,Preferred Non-Tob,33,0.3592
10,Male,100000,249999,65,Preferred Non-Tob,34,0.3592
10,Male,100000,249999,65,Preferred Non-Tob,35,0.3592
10,Male,100000,249999,65,Preferred Non-Tob,36,0.3592
10,Male,100000,249999,65,Preferred Non-Tob,37,0.3592
10,Male,100000,249999,65,Preferred Non-Tob,38,0.3735
10,Male,100000,249999,65,Preferred Non-Tob,39,0.4185
10,Male,100000,249999,65,Preferred Non-Tob,40,0.4634
10,Male,100000,249999,65,Preferred Non-Tob,41,0.5137
10,Male,100000,249999,65,Preferred Non-Tob,42,0.5723
10,Male,100000,249999,65,Preferred Non-Tob,43,0.6477
10,Male,100000,249999,65,Preferred Non-Tob,44,0.7230
10,Male,100000,249999,65,Preferred Non-Tob,45,0.8234
10,Male,100000,249999,65,Preferred Non-Tob,46,0.9128
10,Male,100000,249999,65,Preferred Non-Tob,47,1.0219
10,Male,100000,249999,65,Preferred Non-Tob,48,1.1083
10,Male,100000,249999,65,Preferred Non-Tob,49,1.2075
10,Male,100000,249999,65,Preferred Non-Tob,50,1.3066
10,Male,100000,249999,65,Preferred Non-Tob,51,1.4546
10,Male,100000,249999,65,Preferred Non-Tob,52,1.6026
10,Male,100000,249999,65,Preferred Non-Tob,53,1.7702
10,Male,100000,249999,65,Preferred Non-Tob,54,1.9572
10,Male,100000,249999,65,Preferred Non-Tob,55,2.3042
10,Male,100000,249999,65,Preferred Non-Tob,56,2.4443
10,Male,100000,249999,65,Preferred Non-Tob,57,2.7143
10,Male,100000,249999,65,Preferred Non-Tob,58,3.0243
10,Male,100000,249999,65,Preferred Non-Tob,59,3.3143
10,Male,100000,249999,65,Preferred Non-Tob,60,3.4642
10,Male,100000,249999,65,Preferred Non-Tob,61,4.1810
10,Male,100000,249999,65,Preferred Non-Tob,62,4.7257
10,Male,100000,249999,65,Preferred Non-Tob,63,5.1081
10,Male,100000,249999,65,Preferred Non-Tob,64,5.8457
10,Male,100000,249999,65,Preferred Non-Tob,65,6.6916
10,Male,100000,249999,65,Preferred Non-Tob,66,7.4528
10,Male,100000,249999,65,Preferred Non-Tob,67,8.3010
10,Male,100000,249999,65,Preferred Non-Tob,68,9.2387
10,Male,100000,249999,65,Preferred Non-Tob,69,10.3681
10,Male,100000,249999,65,Preferred Non-Tob,70,11.4163
10,Male,100000,249999,65,Preferred Non-Tob,71,12.6669
10,Male,100000,249999,65,Preferred Non-Tob,72,14.0857
10,Male,100000,249999,65,Preferred Non-Tob,73,15.8704
10,Male,100000,249999,65,Preferred Non-Tob,74,18.1316
10,Male,100000,249999,65,Preferred Non-Tob,75,20.6163
10,Male,100000,249999,65,Preferred Non-Tob,76,30.9669
10,Male,100000,249999,65,Preferred Non-Tob,77,38.5992
10,Male,100000,249999,65,Preferred Non-Tob,78,47.0021
10,Male,100000,249999,65,Preferred Non-Tob,79,52.6701
10,Male,100000,249999,65,Preferred Non-Tob,80,58.9991
10,Male,100000,249999,65,Standard Non-Tob,18,0.6192
10,Male,100000,249999,65,Standard Non-Tob,19,0.6192
10,Male,100000,249999,65,Standard Non-Tob,20,0.6192
10,Male,100000,249999,65,Standard Non-Tob,21,0.6192
10,Male,100000,249999,65,Standard Non-Tob,22,0.6192
10,Male,100000,249999,65,Standard Non-Tob,23,0.6192
10,Male,100000,249999,65,Standard Non-Tob,24,0.6192
10,Male,100000,249999,65,Standard Non-Tob,25,0.6192
10,Male,100000,249999,65,Standard Non-Tob,26,0.6192
10,Male,100000,249999,65,Standard Non-Tob,27,0.6192
10,Male,100000,249999,65,Standard Non-Tob,28,0.6192
10,Male,100000,249999,65,Standard Non-Tob,29,0.6192
10,Male,100000,249999,65,Standard Non-Tob,30,0.6192
10,Male,100000,249999,65,Standard Non-Tob,31,0.6392
10,Male,100000,249999,65,Standard Non-Tob,32,0.6392
10,Male,100000,249999,65,Standard Non-Tob,33,0.6392
10,Male,100000,249999,65,Standard Non-Tob,34,0.6392
10,Male,100000,249999,65,Standard Non-Tob,35,0.6392
10,Male,100000,249999,65,Standard Non-Tob,36,0.6992
10,Male,100000,249999,65,Standard Non-Tob,37,0.7392
10,Male,100000,249999,65,Standard Non-Tob,38,0.7992
10,Male,100000,249999,65,Standard Non-Tob,39,0.8492
10,Male,100000,249999,65,Standard Non-Tob,40,0.8609
10,Male,100000,249999,65,Standard Non-Tob,41,0.9592
10,Male,100000,249999,65,Standard Non-Tob,42,1.0992
10,Male,100000,249999,65,Standard Non-Tob,43,1.1992
10,Male,100000,249999,65,Standard Non-Tob,44,1.3392
10,Male,100000,249999,65,Standard Non-Tob,45,1.3392
10,Male,100000,249999,65,Standard Non-Tob,46,1.3797
10,Male,100000,249999,65,Standard Non-Tob,47,1.5554
10,Male,100000,249999,65,Standard Non-Tob,48,1.7718
10,Male,100000,249999,65,Standard Non-Tob,49,1.9758
10,Male,100000,249999,65,Standard Non-Tob,50,2.2042
10,Male,100000,249999,65,Standard Non-Tob,51,2.4043
10,Male,100000,249999,65,Standard Non-Tob,52,2.6343
10,Male,100000,249999,65,Standard Non-Tob,53,2.8647
10,Male,100000,249999,65,Standard Non-Tob,54,3.1123
10,Male,100000,249999,65,Standard Non-Tob,55,3.3175
10,Male,100000,249999,65,Standard Non-Tob,56,3.6952
10,Male,100000,249999,65,Standard Non-Tob,57,4.1860
10,Male,100000,249999,65,Standard Non-Tob,58,4.4010
10,Male,100000,249999,65,Standard Non-Tob,59,4.8505
10,Male,100000,249999,65,Standard Non-Tob,60,5.3422
10,Male,100000,249999,65,Standard Non-Tob,61,6.0940
10,Male,100000,249999,65,Standard Non-Tob,62,6.8715
10,Male,100000,249999,65,Standard Non-Tob,63,7.7050
10,Male,100000,249999,65,Standard Non-Tob,64,8.5799
10,Male,100000,249999,65,Standard Non-Tob,65,9.5304
10,Male,100000,249999,65,Standard Non-Tob,66,10.6422
10,Male,100000,249999,65,Standard Non-Tob,67,11.7940
10,Male,100000,249999,65,Standard Non-Tob,68,13.3540
10,Male,100000,249999,65,Standard Non-Tob,69,15.1493
10,Male,100000,249999,65,Standard Non-Tob,70,16.9786
10,Male,100000,249999,65,Standard Non-Tob,71,19.0434
10,Male,100000,249999,65,Standard Non-Tob,72,21.1399
10,Male,100000,249999,65,Standard Non-Tob,73,23.4893
10,Male,100000,249999,65,Standard Non-Tob,74,26.4893
10,Male,100000,249999,65,Standard Non-Tob,75,30.3599
10,Male,100000,249999,65,Standard Non-Tob,76,50.4669
10,Male,100000,249999,65,Standard Non-Tob,77,55.4669
10,Male,100000,249999,65,Standard Non-Tob,78,71.1592
10,Male,100000,249999,65,Standard Non-Tob,79,85.1092
10,Male,100000,249999,65,Standard Non-Tob,80,94.8186
10,Male,100000,249999,65,Standard Tob,18,2.2700
10,Male,100000,249999,65,Standard Tob,19,2.2700
10,Male,100000,249999,65,Standard Tob,20,2.2700
10,Male,100000,249999,65,Standard Tob,21,2.2700
10,Male,100000,249999,65,Standard Tob,22,2.2700
10,Male,100000,249999,65,Standard Tob,23,2.2700
10,Male,100000,249999,65,Standard Tob,24,2.2700
10,Male,100000,249999,65,Standard Tob,25,2.2700
10,Male,100000,249999,65,Standard Tob,26,2.2700
10,Male,100000,249999,65,Standard Tob,27,2.2700
10,Male,100000,249999,65,Standard Tob,28,2.2700
10,Male,100000,249999,65,Standard Tob,29,2.2700
10,Male,100000,249999,65,Standard Tob,30,2.2700
10,Male,100000,249999,65,Standard Tob,31,2.2996
10,Male,100000,249999,65,Standard Tob,32,2.3282
10,Male,100000,249999,65,Standard Tob,33,2.3583
10,Male,100000,249999,65,Standard Tob,34,2.3849
10,Male,100000,249999,65,Standard Tob,35,2.4100
10,Male,100000,249999,65,Standard Tob,36,2.5194
10,Male,100000,249999,65,Standard Tob,37,2.6444
10,Male,100000,249999,65,Standard Tob,38,2.8138
10,Male,100000,249999,65,Standard Tob,39,3.0025
10,Male,100000,249999,65,Standard Tob,40,3.2300
10,Male,100000,249999,65,Standard Tob,41,3.5267
10,Male,100000,249999,65,Standard Tob,42,3.8657
10,Male,100000,249999,65,Standard Tob,43,4.2291
10,Male,100000,249999,65,Standard Tob,44,4.6434
10,Male,100000,249999,65,Standard Tob,45,5.1000
10,Male,100000,249999,65,Standard Tob,46,5.6260
10,Male,100000,249999,65,Standard Tob,47,6.2171
10,Male,100000,249999,65,Standard Tob,48,6.8693
10,Male,100000,249999,65,Standard Tob,49,7.6532
10,Male,100000,249999,65,Standard Tob,50,8.5900
10,Male,100000,249999,65,Standard Tob,51,9.2131
10,Male,100000,249999,65,Standard Tob,52,9.9231
10,Male,100000,249999,65,Standard Tob,53,10.7345
10,Male,100000,249999,65,Standard Tob,54,11.6298
10,Male,100000,249999,65,Standard Tob,55,12.5800
10,Male,100000,249999,65,Standard Tob,56,13.3141
10,Male,100000,249999,65,Standard Tob,57,14.1153
10,Male,100000,249999,65,Standard Tob,58,15.0267
10,Male,100000,249999,65,Standard Tob,59,15.9847
10,Male,100000,249999,65,Standard Tob,60,16.9200
10,Male,100000,249999,65,Standard Tob,61,19.9867
10,Male,100000,249999,65,Standard Tob,62,22.6568
10,Male,100000,249999,65,Standard Tob,63,25.3751
10,Male,100000,249999,65,Standard Tob,64,28.6714
10,Male,100000,249999,65,Standard Tob,65,32.4700
10,Male,100000,249999,65,Standard Tob,66,35.0961
10,Male,100000,249999,65,Standard Tob,67,37.9531
10,Male,100000,249999,65,Standard Tob,68,41.2041
10,Male,100000,249999,65,Standard Tob,69,44.6502
10,Male,100000,249999,65,Standard Tob,70,48.5200
10,Male,100000,249999,65,Standard Tob,71,59.6829
10,Male,100000,249999,65,Standard Tob,72,71.7949
10,Male,100000,249999,65,Standard Tob,73,83.1187
10,Male,100000,249999,65,Standard Tob,74,95.2429
10,Male,100000,249999,65,Standard Tob,75,106.1400
10,Male,250000,499999,65,Preferred Plus Non-Tob,18,0.2034
10,Male,250000,499999,65,Preferred Plus Non-Tob,19,0.2034
10,Male,250000,499999,65,Preferred Plus Non-Tob,20,0.2034
10,Male,250000,499999,65,Preferred Plus Non-Tob,21,0.2034
10,Male,250000,499999,65,Preferred Plus Non-Tob,22,0.2034
10,Male,250000,499999,65,Preferred Plus Non-Tob,23,0.2034
10,Male,250000,499999,65,Preferred Plus Non-Tob,24,0.2034
10,Male,250000,499999,65,Preferred Plus Non-Tob,25,0.2034
10,Male,250000,499999,65,Preferred Plus Non-Tob,26,0.2034
10,Male,250000,499999,65,Preferred Plus Non-Tob,27,0.2034
10,Male,250000,499999,65,Preferred Plus Non-Tob,28,0.2034
10,Male,250000,499999,65,Preferred Plus Non-Tob,29,0.2034
10,Male,250000,499999,65,Preferred Plus Non-Tob,30,0.2034
10,Male,250000,499999,65,Preferred Plus Non-Tob,31,0.2034
10,Male,250000,499999,65,Preferred Plus Non-Tob,32,0.2034
10,Male,250000,499999,65,Preferred Plus Non-Tob,33,0.2143
10,Male,250000,499999,65,Preferred Plus Non-Tob,34,0.2167
10,Male,250000,499999,65,Preferred Plus Non-Tob,35,0.2198
10,Male,250000,499999,65,Preferred Plus Non-Tob,36,0.2300
10,Male,250000,499999,65,Preferred Plus Non-Tob,37,0.2380
10,Male,250000,499999,65,Preferred Plus Non-Tob,38,0.2691
10,Male,250000,499999,65,Preferred Plus Non-Tob,39,0.2892
10,Male,250000,499999,65,Preferred Plus Non-Tob,40,0.3018
10,Male,250000,499999,65,Preferred Plus Non-Tob,41,0.3591
10,Male,250000,499999,65,Preferred Plus Non-Tob,42,0.3949
10,Male,250000,499999,65,Preferred Plus Non-Tob,43,0.4377
10,Male,250000,499999,65,Preferred Plus Non-Tob,44,0.4829
10,Male,250000,499999,65,Preferred Plus Non-Tob,45,0.5391
10,Male,250000,499999,65,Preferred Plus Non-Tob,46,0.5853
10,Male,250000,499999,65,Preferred Plus Non-Tob,47,0.6410
10,Male,250000,499999,65,Preferred Plus Non-Tob,48,0.7078
10,Male,250000,499999,65,Preferred Plus Non-Tob,49,0.7803
10,Male,250000,499999,65,Preferred Plus Non-Tob,50,0.8658
10,Male,250000,499999,65,Preferred Plus Non-Tob,51,0.9595
10,Male,250000,499999,65,Preferred Plus Non-Tob,52,1.0739
10,Male,250000,499999,65,Preferred Plus Non-Tob,53,1.2051
10,Male,250000,499999,65,Preferred Plus Non-Tob,54,1.3491
10,Male,250000,499999,65,Preferred Plus Non-Tob,55,1.4977
10,Male,250000,499999,65,Preferred Plus Non-Tob,56,1.6515
10,Male,250000,499999,65,Preferred Plus Non-Tob,57,1.8198
10,Male,250000,499999,65,Preferred Plus Non-Tob,58,2.0233
10,Male,250000,499999,65,Preferred Plus Non-Tob,59,2.2513
10,Male,250000,499999,65,Preferred Plus Non-Tob,60,2.4934
10,Male,250000,499999,65,Preferred Plus Non-Tob,61,2.7972
10,Male,250000,499999,65,Preferred Plus Non-Tob,62,3.1851
10,Male,250000,499999,65,Preferred Plus Non-Tob,63,3.4767
10,Male,250000,499999,65,Preferred Plus Non-Tob,64,3.9267
10,Male,250000,499999,65,Preferred Plus Non-Tob,65,4.4656
10,Male,250000,499999,65,Preferred Plus Non-Tob,66,5.1505
10,Male,250000,499999,65,Preferred Plus Non-Tob,67,5.8583
10,Male,250000,499999,65,Preferred Plus Non-Tob,68,6.3820
10,Male,250000,499999,65,Preferred Plus Non-Tob,69,7.2291
10,Male,250000,499999,65,Preferred Plus Non-Tob,70,8.0037
10,Male,250000,499999,65,Preferred Plus Non-Tob,71,9.3534
10,Male,250000,499999,65,Preferred Plus Non-Tob,72,10.6668
10,Male,250000,499999,65,Preferred Plus Non-Tob,73,12.0978
10,Male,250000,499999,65,Preferred Plus Non-Tob,74,13.7602
10,Male,250000,499999,65,Preferred Plus Non-Tob,75,15.8016
10,Male,250000,499999,65,Preferred Plus Non-Tob,76,23.1918
10,Male,250000,499999,65,Preferred Plus Non-Tob,77,26.6184
10,Male,250000,499999,65,Preferred Plus Non-Tob,78,30.0368
10,Male,250000,499999,65,Preferred Plus Non-Tob,79,33.7779
10,Male,250000,499999,65,Preferred Plus Non-Tob,80,41.9892
10,Male,250000,499999,65,Preferred Non-Tob,18,0.2891
10,Male,250000,499999,65,Preferred Non-Tob,19,0.2891
10,Male,250000,499999,65,Preferred Non-Tob,20,0.2891
10,Male,250000,499999,65,Preferred Non-Tob,21,0.2891
10,Male,250000,499999,65,Preferred Non-Tob,22,0.2891
10,Male,250000,499999,65,Preferred Non-Tob,23,0.2891
10,Male,250000,499999,65,Preferred Non-Tob,24,0.2891
10,Male,250000,499999,65,Preferred Non-Tob,25,0.2891
10,Male,250000,499999,65,Preferred Non-Tob,26,0.2911
10,Male,250000,499999,65,Preferred Non-Tob,27,0.2911
10,Male,250000,499999,65,Preferred Non-Tob,28,0.2911
10,Male,250000,499999,65,Preferred Non-Tob,29,0.2911
10,Male,250000,499999,65,Preferred Non-Tob,30,0.2914
10,Male,250000,499999,65,Preferred Non-Tob,31,0.2928
10,Male,250000,499999,65,Preferred Non-Tob,32,0.2946
10,Male,250000,499999,65,Preferred Non-Tob,33,0.2967
10,Male,250000,499999,65,Preferred Non-Tob,34,0.2989
10,Male,250000,499999,65,Preferred Non-Tob,35,0.2993
10,Male,250000,499999,65,Preferred Non-Tob,36,0.3181
10,Male,250000,499999,65,Preferred Non-Tob,37,0.3425
10,Male,250000,499999,65,Preferred Non-Tob,38,0.3681
10,Male,250000,499999,65,Preferred Non-Tob,39,0.3981
10,Male,250000,499999,65,Preferred Non-Tob,40,0.4280
10,Male,250000,499999,65,Preferred Non-Tob,41,0.4781
10,Male,250000,499999,65,Preferred Non-Tob,42,0.5288
10,Male,250000,499999,65,Preferred Non-Tob,43,0.5884
10,Male,250000,499999,65,Preferred Non-Tob,44,0.6509
10,Male,250000,499999,65,Preferred Non-Tob,45,0.7120
10,Male,250000,499999,65,Preferred Non-Tob,46,0.8036
10,Male,250000,499999,65,Preferred Non-Tob,47,0.8772
10,Male,250000,499999,65,Preferred Non-Tob,48,0.9683
10,Male,250000,499999,65,Preferred Non-Tob,49,1.0636
10,Male,250000,499999,65,Preferred Non-Tob,50,1.1086
10,Male,250000,499999,65,Preferred Non-Tob,51,1.2140
10,Male,250000,499999,65,Preferred Non-Tob,52,1.3411
10,Male,250000,499999,65,Preferred Non-Tob,53,1.4745
10,Male,250000,499999,65,Preferred Non-Tob,54,1.6217
10,Male,250000,499999,65,Preferred Non-Tob,55,1.8451
10,Male,250000,499999,65,Preferred Non-Tob,56,2.0383
10,Male,250000,499999,65,Preferred Non-Tob,57,2.2424
10,Male,250000,499999,65,Preferred Non-Tob,58,2.5025
10,Male,250000,499999,65,Preferred Non-Tob,59,2.7931
10,Male,250000,499999,65,Preferred Non-Tob,60,3.0097
10,Male,250000,499999,65,Preferred Non-Tob,61,3.4536
10,Male,250000,499999,65,Preferred Non-Tob,62,3.8258
10,Male,250000,499999,65,Preferred Non-Tob,63,4.1461
10,Male,250000,499999,65,Preferred Non-Tob,64,4.7446
10,Male,250000,499999,65,Preferred Non-Tob,65,5.3475
10,Male,250000,499999,65,Preferred Non-Tob,66,6.0028
10,Male,250000,499999,65,Preferred Non-Tob,67,6.6973
10,Male,250000,499999,65,Preferred Non-Tob,68,7.4865
10,Male,250000,499999,65,Preferred Non-Tob,69,8.4390
10,Male,250000,499999,65,Preferred Non-Tob,70,9.4846
10,Male,250000,499999,65,Preferred Non-Tob,71,10.9077
10,Male,250000,499999,65,Preferred Non-Tob,72,12.3195
10,Male,250000,499999,65,Preferred Non-Tob,73,13.8277
10,Male,250000,499999,65,Preferred Non-Tob,74,15.9821
10,Male,250000,499999,65,Preferred Non-Tob,75,18.4039
10,Male,250000,499999,65,Preferred Non-Tob,76,26.5122
10,Male,250000,499999,65,Preferred Non-Tob,77,29.9889
10,Male,250000,499999,65,Preferred Non-Tob,78,33.9888
10,Male,250000,499999,65,Preferred Non-Tob,79,37.9888
10,Male,250000,499999,65,Preferred Non-Tob,80,41.9892
10,Male,250000,499999,65,Standard Non-Tob,18,0.5137
10,Male,250000,499999,65,Standard Non-Tob,19,0.5137
10,Male,250000,499999,65,Standard Non-Tob,20,0.5137
10,Male,250000,499999,65,Standard Non-Tob,21,0.5137
10,Male,250000,499999,65,Standard Non-Tob,22,0.5137
10,Male,250000,499999,65,Standard Non-Tob,23,0.5137
10,Male,250000,499999,65,Standard Non-Tob,24,0.5137
10,Male,250000,499999,65,Standard Non-Tob,25,0.5137
10,Male,250000,499999,65,Standard Non-Tob,26,0.5147
10,Male,250000,499999,65,Standard Non-Tob,27,0.5152
10,Male,250000,499999,65,Standard Non-Tob,28,0.5157
10,Male,250000,499999,65,Standard Non-Tob,29,0.5157
10,Male,250000,499999,65,Standard Non-Tob,30,0.5157
10,Male,250000,499999,65,Standard Non-Tob,31,0.5157
10,Male,250000,499999,65,Standard Non-Tob,32,0.5157
10,Male,250000,499999,65,Standard Non-Tob,33,0.5180
10,Male,250000,499999,65,Standard Non-Tob,34,0.5181
10,Male,250000,499999,65,Standard Non-Tob,35,0.5204
10,Male,250000,499999,65,Standard Non-Tob,36,0.5576
10,Male,250000,499999,65,Standard Non-Tob,37,0.5976
10,Male,250000,499999,65,Standard Non-Tob,38,0.6436
10,Male,250000,499999,65,Standard Non-Tob,39,0.6916
10,Male,250000,499999,65,Standard Non-Tob,40,0.7378
10,Male,250000,499999,65,Standard Non-Tob,41,0.8080
10,Male,250000,499999,65,Standard Non-Tob,42,0.9148
10,Male,250000,499999,65,Standard Non-Tob,43,0.9725
10,Male,250000,499999,65,Standard Non-Tob,44,1.0677
10,Male,250000,499999,65,Standard Non-Tob,45,1.1798
10,Male,250000,499999,65,Standard Non-Tob,46,1.2955
10,Male,250000,499999,65,Standard Non-Tob,47,1.4200
10,Male,250000,499999,65,Standard Non-Tob,48,1.5595
10,Male,250000,499999,65,Standard Non-Tob,49,1.7309
10,Male,250000,499999,65,Standard Non-Tob,50,1.7910
10,Male,250000,499999,65,Standard Non-Tob,51,1.9824
10,Male,250000,499999,65,Standard Non-Tob,52,2.2450
10,Male,250000,499999,65,Standard Non-Tob,53,2.4395
10,Male,250000,499999,65,Standard Non-Tob,54,2.6900
10,Male,250000,499999,65,Standard Non-Tob,55,3.0122
10,Male,250000,499999,65,Standard Non-Tob,56,3.3684
10,Male,250000,499999,65,Standard Non-Tob,57,3.6691
10,Male,250000,499999,65,Standard Non-Tob,58,3.9374
10,Male,250000,499999,65,Standard Non-Tob,59,4.3822
10,Male,250000,499999,65,Standard Non-Tob,60,4.8576
10,Male,250000,499999,65,Standard Non-Tob,61,5.5744
10,Male,250000,499999,65,Standard Non-Tob,62,6.0996
10,Male,250000,499999,65,Standard Non-Tob,63,6.7296
10,Male,250000,499999,65,Standard Non-Tob,64,7.6462
10,Male,250000,499999,65,Standard Non-Tob,65,8.5685
10,Male,250000,499999,65,Standard Non-Tob,66,9.4171
10,Male,250000,499999,65,Standard Non-Tob,67,10.1662
10,Male,250000,499999,65,Standard Non-Tob,68,11.5840
10,Male,250000,499999,65,Standard Non-Tob,69,13.0199
10,Male,250000,499999,65,Standard Non-Tob,70,14.3170
10,Male,250000,499999,65,Standard Non-Tob,71,17.0207
10,Male,250000,499999,65,Standard Non-Tob,72,19.1543
10,Male,250000,499999,65,Standard Non-Tob,73,21.0649
10,Male,250000,499999,65,Standard Non-Tob,74,25.2286
10,Male,250000,499999,65,Standard Non-Tob,75,28.4998
10,Male,250000,499999,65,Standard Non-Tob,76,42.2246
10,Male,250000,499999,65,Standard Non-Tob,77,45.8284
10,Male,250000,499999,65,Standard Non-Tob,78,50.6264
10,Male,250000,499999,65,Standard Non-Tob,79,57.3430
10,Male,250000,499999,65,Standard Non-Tob,80,64.9873
10,Male,250000,499999,65,Standard Tob,18,1.6900
10,Male,250000,499999,65,Standard Tob,19,1.6900
10,Male,250000,499999,65,Standard Tob,20,1.6900
10,Male,250000,499999,65,Standard Tob,21,1.6900
10,Male,250000,499999,65,Standard Tob,22,1.6900
10,Male,250000,499999,65,Standard Tob,23,1.6900
10,Male,250000,499999,65,Standard Tob,24,1.6900
10,Male,250000,499999,65,Standard Tob,25,1.6900
10,Male,250000,499999,65,Standard Tob,26,1.6900
10,Male,250000,499999,65,Standard Tob,27,1.6916
10,Male,250000,499999,65,Standard Tob,28,1.6986
10,Male,250000,499999,65,Standard Tob,29,1.7215
10,Male,250000,499999,65,Standard Tob,30,1.7500
10,Male,250000,499999,65,Standard Tob,31,1.7712
10,Male,250000,499999,65,Standard Tob,32,1.7916
