Term,Gender,MinimumFaceAmount,MaximumFaceAmount,PolicyFee,HealthClass,Age,RatePerThousand
10,Male,100000,249999,90,Preferred Plus Non-Tob,20,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,21,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,22,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,23,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,24,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,25,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,26,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,27,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,28,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,29,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,30,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,31,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,32,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,33,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,34,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,35,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,36,0.1190
10,Male,100000,249999,90,Preferred Plus Non-Tob,37,0.1874
10,Male,100000,249999,90,Preferred Plus Non-Tob,38,0.1897
10,Male,100000,249999,90,Preferred Plus Non-Tob,39,0.2198
10,Male,100000,249999,90,Preferred Plus Non-Tob,40,0.2749
10,Male,100000,249999,90,Preferred Plus Non-Tob,41,0.3293
10,Male,100000,249999,90,Preferred Plus Non-Tob,42,0.3398
10,Male,100000,249999,90,Preferred Plus Non-Tob,43,0.3794
10,Male,100000,249999,90,Preferred Plus Non-Tob,44,0.4488
10,Male,100000,249999,90,Preferred Plus Non-Tob,45,0.4491
10,Male,100000,249999,90,Preferred Plus Non-Tob,46,0.6099
10,Male,100000,249999,90,Preferred Plus Non-Tob,47,0.6898
10,Male,100000,249999,90,Preferred Plus Non-Tob,48,0.8288
10,Male,100000,249999,90,Preferred Plus Non-Tob,49,1.0099
10,Male,100000,249999,90,Preferred Plus Non-Tob,50,1.1582
10,Male,100000,249999,90,Preferred Plus Non-Tob,51,1.2723
10,Male,100000,249999,90,Preferred Plus Non-Tob,52,1.3852
10,Male,100000,249999,90,Preferred Plus Non-Tob,53,1.5499
10,Male,100000,249999,90,Preferred Plus Non-Tob,54,1.7252
10,Male,100000,249999,90,Preferred Plus Non-Tob,55,1.8841
10,Male,100000,249999,90,Preferred Plus Non-Tob,56,2.1229
10,Male,100000,249999,90,Preferred Plus Non-Tob,57,2.3688
10,Male,100000,249999,90,Preferred Plus Non-Tob,58,2.6405
10,Male,100000,249999,90,Preferred Plus Non-Tob,59,2.9499
10,Male,100000,249999,90,Preferred Plus Non-Tob,60,3.2582
10,Male,100000,249999,90,Preferred Plus Non-Tob,61,3.5498
10,Male,100000,249999,90,Preferred Plus Non-Tob,62,4.0098
10,Male,100000,249999,90,Preferred Plus Non-Tob,63,4.2299
10,Male,100000,249999,90,Preferred Plus Non-Tob,64,4.8016
10,Male,100000,249999,90,Preferred Plus Non-Tob,65,5.2747
10,Male,100000,249999,90,Preferred Plus Non-Tob,66,5.9170
10,Male,100000,249999,90,Preferred Plus Non-Tob,67,6.5994
10,Male,100000,249999,90,Preferred Plus Non-Tob,68,7.3747
10,Male,100000,249999,90,Preferred Plus Non-Tob,69,8.3099
10,Male,100000,249999,90,Preferred Plus Non-Tob,70,9.1817
10,Male,100000,249999,90,Preferred Plus Non-Tob,71,10.1982
10,Male,100000,249999,90,Preferred Plus Non-Tob,72,11.3582
10,Male,100000,249999,90,Preferred Plus Non-Tob,73,12.8194
10,Male,100000,249999,90,Preferred Plus Non-Tob,74,14.6723
10,Male,100000,249999,90,Preferred Plus Non-Tob,75,16.7111
10,Male,100000,249999,90,Preferred Non-Tob,20,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,21,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,22,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,23,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,24,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,25,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,26,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,27,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,28,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,29,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,30,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,31,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,32,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,33,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,34,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,35,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,36,0.2497
10,Male,100000,249999,90,Preferred Non-Tob,37,0.3336
10,Male,100000,249999,90,Preferred Non-Tob,38,0.3799
10,Male,100000,249999,90,Preferred Non-Tob,39,0.4162
10,Male,100000,249999,90,Preferred Non-Tob,40,0.4864
10,Male,100000,249999,90,Preferred Non-Tob,41,0.5147
10,Male,100000,249999,90,Preferred Non-Tob,42,0.5699
10,Male,100000,249999,90,Preferred Non-Tob,43,0.6498
10,Male,100000,249999,90,Preferred Non-Tob,44,0.7398
10,Male,100000,249999,90,Preferred Non-Tob,45,0.7398
10,Male,100000,249999,90,Preferred Non-Tob,46,0.9198
10,Male,100000,249999,90,Preferred Non-Tob,47,1.0098
10,Male,100000,249999,90,Preferred Non-Tob,48,1.0999
10,Male,100000,249999,90,Preferred Non-Tob,49,1.2841
10,Male,100000,249999,90,Preferred Non-Tob,50,1.4076
10,Male,100000,249999,90,Preferred Non-Tob,51,1.5735
10,Male,100000,249999,90,Preferred Non-Tob,52,1.7499
10,Male,100000,249999,90,Preferred Non-Tob,53,1.8799
10,Male,100000,249999,90,Preferred Non-Tob,54,2.1199
10,Male,100000,249999,90,Preferred Non-Tob,55,2.3899
10,Male,100000,249999,90,Preferred Non-Tob,56,2.5076
10,Male,100000,249999,90,Preferred Non-Tob,57,2.6651
10,Male,100000,249999,90,Preferred Non-Tob,58,3.0029
10,Male,100000,249999,90,Preferred Non-Tob,59,3.3641
10,Male,100000,249999,90,Preferred Non-Tob,60,3.6299
10,Male,100000,249999,90,Preferred Non-Tob,61,3.9288
10,Male,100000,249999,90,Preferred Non-Tob,62,4.4098
10,Male,100000,249999,90,Preferred Non-Tob,63,4.8547
10,Male,100000,249999,90,Preferred Non-Tob,64,5.5923
10,Male,100000,249999,90,Preferred Non-Tob,65,6.4382
10,Male,100000,249999,90,Preferred Non-Tob,66,7.1994
10,Male,100000,249999,90,Preferred Non-Tob,67,8.0476
10,Male,100000,249999,90,Preferred Non-Tob,68,8.9852
10,Male,100000,249999,90,Preferred Non-Tob,69,10.1147
10,Male,100000,249999,90,Preferred Non-Tob,70,11.1629
10,Male,100000,249999,90,Preferred Non-Tob,71,12.4135
10,Male,100000,249999,90,Preferred Non-Tob,72,13.8323
10,Male,100000,249999,90,Preferred Non-Tob,73,15.6170
10,Male,100000,249999,90,Preferred Non-Tob,74,17.8782
10,Male,100000,249999,90,Preferred Non-Tob,75,20.3629
10,Male,100000,249999,90,Standard Plus Non-Tob,20,0.4442
10,Male,100000,249999,90,Standard Plus Non-Tob,21,0.4442
10,Male,100000,249999,90,Standard Plus Non-Tob,22,0.4442
10,Male,100000,249999,90,Standard Plus Non-Tob,23,0.4442
10,Male,100000,249999,90,Standard Plus Non-Tob,24,0.4442
10,Male,100000,249999,90,Standard Plus Non-Tob,25,0.4442
10,Male,100000,249999,90,Standard Plus Non-Tob,26,0.4442
10,Male,100000,249999,90,Standard Plus Non-Tob,27,0.4442
10,Male,100000,249999,90,Standard Plus Non-Tob,28,0.4442
10,Male,100000,249999,90,Standard Plus Non-Tob,29,0.4442
10,Male,100000,249999,90,Standard Plus Non-Tob,30,0.4442
10,Male,100000,249999,90,Standard Plus Non-Tob,31,0.4442
10,Male,100000,249999,90,Standard Plus Non-Tob,32,0.4641
10,Male,100000,249999,90,Standard Plus Non-Tob,33,0.4641
10,Male,100000,249999,90,Standard Plus Non-Tob,34,0.4747
10,Male,100000,249999,90,Standard Plus Non-Tob,35,0.4747
10,Male,100000,249999,90,Standard Plus Non-Tob,36,0.5096
10,Male,100000,249999,90,Standard Plus Non-Tob,37,0.5499
10,Male,100000,249999,90,Standard Plus Non-Tob,38,0.5899
10,Male,100000,249999,90,Standard Plus Non-Tob,39,0.6451
10,Male,100000,249999,90,Standard Plus Non-Tob,40,0.7042
10,Male,100000,249999,90,Standard Plus Non-Tob,41,0.7633
10,Male,100000,249999,90,Standard Plus Non-Tob,42,0.8254
10,Male,100000,249999,90,Standard Plus Non-Tob,43,0.8909
10,Male,100000,249999,90,Standard Plus Non-Tob,44,0.9852
10,Male,100000,249999,90,Standard Plus Non-Tob,45,1.0899
10,Male,100000,249999,90,Standard Plus Non-Tob,46,1.2370
10,Male,100000,249999,90,Standard Plus Non-Tob,47,1.4158
10,Male,100000,249999,90,Standard Plus Non-Tob,48,1.6357
10,Male,100000,249999,90,Standard Plus Non-Tob,49,1.7135
10,Male,100000,249999,90,Standard Plus Non-Tob,50,1.9076
10,Male,100000,249999,90,Standard Plus Non-Tob,51,2.3299
10,Male,100000,249999,90,Standard Plus Non-Tob,52,2.3299
10,Male,100000,249999,90,Standard Plus Non-Tob,53,2.4151
10,Male,100000,249999,90,Standard Plus Non-Tob,54,2.5956
10,Male,100000,249999,90,Standard Plus Non-Tob,55,2.7871
10,Male,100000,249999,90,Standard Plus Non-Tob,56,3.3594
10,Male,100000,249999,90,Standard Plus Non-Tob,57,3.8264
10,Male,100000,249999,90,Standard Plus Non-Tob,58,4.1311
10,Male,100000,249999,90,Standard Plus Non-Tob,59,4.5617
10,Male,100000,249999,90,Standard Plus Non-Tob,60,5.0135
10,Male,100000,249999,90,Standard Plus Non-Tob,61,5.7441
10,Male,100000,249999,90,Standard Plus Non-Tob,62,6.2899
10,Male,100000,249999,90,Standard Plus Non-Tob,63,7.0199
10,Male,100000,249999,90,Standard Plus Non-Tob,64,8.0782
10,Male,100000,249999,90,Standard Plus Non-Tob,65,8.8382
10,Male,100000,249999,90,Standard Plus Non-Tob,66,9.7249
10,Male,100000,249999,90,Standard Plus Non-Tob,67,11.0749
10,Male,100000,249999,90,Standard Plus Non-Tob,68,12.2249
10,Male,100000,249999,90,Standard Plus Non-Tob,69,13.5249
10,Male,100000,249999,90,Standard Plus Non-Tob,70,15.1699
10,Male,100000,249999,90,Standard Plus Non-Tob,71,16.9449
10,Male,100000,249999,90,Standard Plus Non-Tob,72,19.4549
10,Male,100000,249999,90,Standard Plus Non-Tob,73,22.5429
10,Male,100000,249999,90,Standard Plus Non-Tob,74,24.8249
10,Male,100000,249999,90,Standard Plus Non-Tob,75,27.4394
10,Male,100000,249999,90,Standard Non-Tob,20,0.4888
10,Male,100000,249999,90,Standard Non-Tob,21,0.4888
10,Male,100000,249999,90,Standard Non-Tob,22,0.4888
10,Male,100000,249999,90,Standard Non-Tob,23,0.4888
10,Male,100000,249999,90,Standard Non-Tob,24,0.4888
10,Male,100000,249999,90,Standard Non-Tob,25,0.4888
10,Male,100000,249999,90,Standard Non-Tob,26,0.4888
10,Male,100000,249999,90,Standard Non-Tob,27,0.4888
10,Male,100000,249999,90,Standard Non-Tob,28,0.4888
10,Male,100000,249999,90,Standard Non-Tob,29,0.4888
10,Male,100000,249999,90,Standard Non-Tob,30,0.4888
10,Male,100000,249999,90,Standard Non-Tob,31,0.4888
10,Male,100000,249999,90,Standard Non-Tob,32,0.4888
10,Male,100000,249999,90,Standard Non-Tob,33,0.4888
10,Male,100000,249999,90,Standard Non-Tob,34,0.4982
10,Male,100000,249999,90,Standard Non-Tob,35,0.4982
10,Male,100000,249999,90,Standard Non-Tob,36,0.5499
10,Male,100000,249999,90,Standard Non-Tob,37,0.6099
10,Male,100000,249999,90,Standard Non-Tob,38,0.6699
10,Male,100000,249999,90,Standard Non-Tob,39,0.7358
10,Male,100000,249999,90,Standard Non-Tob,40,0.8064
10,Male,100000,249999,90,Standard Non-Tob,41,0.8782
10,Male,100000,249999,90,Standard Non-Tob,42,0.9688
10,Male,100000,249999,90,Standard Non-Tob,43,1.0594
10,Male,100000,249999,90,Standard Non-Tob,44,1.0889
10,Male,100000,249999,90,Standard Non-Tob,45,1.2394
10,Male,100000,249999,90,Standard Non-Tob,46,1.3899
10,Male,100000,249999,90,Standard Non-Tob,47,1.5405
10,Male,100000,249999,90,Standard Non-Tob,48,1.7688
10,Male,100000,249999,90,Standard Non-Tob,49,1.9499
10,Male,100000,249999,90,Standard Non-Tob,50,2.1599
10,Male,100000,249999,90,Standard Non-Tob,51,2.3688
10,Male,100000,249999,90,Standard Non-Tob,52,2.5899
10,Male,100000,249999,90,Standard Non-Tob,53,2.6599
10,Male,100000,249999,90,Standard Non-Tob,54,2.8899
10,Male,100000,249999,90,Standard Non-Tob,55,3.1170
10,Male,100000,249999,90,Standard Non-Tob,56,3.4417
10,Male,100000,249999,90,Standard Non-Tob,57,3.8540
10,Male,100000,249999,90,Standard Non-Tob,58,4.1476
10,Male,100000,249999,90,Standard Non-Tob,59,4.5970
10,Male,100000,249999,90,Standard Non-Tob,60,5.0888
10,Male,100000,249999,90,Standard Non-Tob,61,5.8405
10,Male,100000,249999,90,Standard Non-Tob,62,6.6194
10,Male,100000,249999,90,Standard Non-Tob,63,7.4535
10,Male,100000,249999,90,Standard Non-Tob,64,8.3264
10,Male,100000,249999,90,Standard Non-Tob,65,9.2782
10,Male,100000,249999,90,Standard Non-Tob,66,10.3888
10,Male,100000,249999,90,Standard Non-Tob,67,11.5405
10,Male,100000,249999,90,Standard Non-Tob,68,13.1005
10,Male,100000,249999,90,Standard Non-Tob,69,14.8958
10,Male,100000,249999,90,Standard Non-Tob,70,16.4099
10,Male,100000,249999,90,Standard Non-Tob,71,18.7900
10,Male,100000,249999,90,Standard Non-Tob,72,20.8864
10,Male,100000,249999,90,Standard Non-Tob,73,23.2358
10,Male,100000,249999,90,Standard Non-Tob,74,26.2358
10,Male,100000,249999,90,Standard Non-Tob,75,30.1064
10,Male,100000,249999,90,Preferred Tob,20,1.3099
10,Male,100000,249999,90,Preferred Tob,21,1.3099
10,Male,100000,249999,90,Preferred Tob,22,1.3099
10,Male,100000,249999,90,Preferred Tob,23,1.3099
10,Male,100000,249999,90,Preferred Tob,24,1.3099
10,Male,100000,249999,90,Preferred Tob,25,1.3099
10,Male,100000,249999,90,Preferred Tob,26,1.3099
10,Male,100000,249999,90,Preferred Tob,27,1.3099
10,Male,100000,249999,90,Preferred Tob,28,1.3199
10,Male,100000,249999,90,Preferred Tob,29,1.3199
10,Male,100000,249999,90,Preferred Tob,30,1.3199
10,Male,100000,249999,90,Preferred Tob,31,1.3599
10,Male,100000,249999,90,Preferred Tob,32,1.3599
10,Male,100000,249999,90,Preferred Tob,33,1.3599
10,Male,100000,249999,90,Preferred Tob,34,1.4299
10,Male,100000,249999,90,Preferred Tob,35,1.5099
10,Male,100000,249999,90,Preferred Tob,36,1.6199
10,Male,100000,249999,90,Preferred Tob,37,1.7499
10,Male,100000,249999,90,Preferred Tob,38,1.8799
10,Male,100000,249999,90,Preferred Tob,39,2.0299
10,Male,100000,249999,90,Preferred Tob,40,2.1899
10,Male,100000,249999,90,Preferred Tob,41,2.3499
10,Male,100000,249999,90,Preferred Tob,42,2.5299
10,Male,100000,249999,90,Preferred Tob,43,2.7299
10,Male,100000,249999,90,Preferred Tob,44,2.9399
10,Male,100000,249999,90,Preferred Tob,45,3.1699
10,Male,100000,249999,90,Preferred Tob,46,3.4399
10,Male,100000,249999,90,Preferred Tob,47,3.7399
10,Male,100000,249999,90,Preferred Tob,48,4.0699
10,Male,100000,249999,90,Preferred Tob,49,4.4299
10,Male,100000,249999,90,Preferred Tob,50,4.8299
10,Male,100000,249999,90,Preferred Tob,51,5.2799
10,Male,100000,249999,90,Preferred Tob,52,5.7899
10,Male,100000,249999,90,Preferred Tob,53,6.3499
10,Male,100000,249999,90,Preferred Tob,54,6.9799
10,Male,100000,249999,90,Preferred Tob,55,7.6799
10,Male,100000,249999,90,Preferred Tob,56,8.3199
10,Male,100000,249999,90,Preferred Tob,57,9.0299
10,Male,100000,249999,90,Preferred Tob,58,9.8099
10,Male,100000,249999,90,Preferred Tob,59,10.6699
10,Male,100000,249999,90,Preferred Tob,60,11.6199
10,Male,100000,249999,90,Preferred Tob,61,12.6799
10,Male,100000,249999,90,Preferred Tob,62,13.8599
10,Male,100000,249999,90,Preferred Tob,63,15.1699
10,Male,100000,249999,90,Preferred Tob,64,16.6299
10,Male,100000,249999,90,Preferred Tob,65,18.2599
10,Male,100000,249999,90,Preferred Tob,66,20.1499
10,Male,100000,249999,90,Preferred Tob,67,22.2699
10,Male,100000,249999,90,Preferred Tob,68,24.6599
10,Male,100000,249999,90,Preferred Tob,69,27.3599
10,Male,100000,249999,90,Preferred Tob,70,30.0994
10,Male,100000,249999,90,Preferred Tob,71,33.8899
10,Male,100000,249999,90,Preferred Tob,72,37.8299
10,Male,100000,249999,90,Preferred Tob,73,42.3199
10,Male,100000,249999,90,Preferred Tob,74,47.4499
10,Male,100000,249999,90,Preferred Tob,75,52.7299
10,Male,100000,249999,90,Standard Tob,20,1.7749
10,Male,100000,249999,90,Standard Tob,21,1.7749
10,Male,100000,249999,90,Standard Tob,22,1.7749
10,Male,100000,249999,90,Standard Tob,23,1.7749
10,Male,100000,249999,90,Standard Tob,24,1.7749
10,Male,100000,249999,90,Standard Tob,25,1.7749
10,Male,100000,249999,90,Standard Tob,26,1.8049
10,Male,100000,249999,90,Standard Tob,27,1.8299
10,Male,100000,249999,90,Standard Tob,28,1.8299
10,Male,100000,249999,90,Standard Tob,29,1.8299
10,Male,100000,249999,90,Standard Tob,30,1.8299
10,Male,100000,249999,90,Standard Tob,31,1.8799
10,Male,100000,249999,90,Standard Tob,32,1.9199
10,Male,100000,249999,90,Standard Tob,33,1.9699
10,Male,100000,249999,90,Standard Tob,34,2.0099
10,Male,100000,249999,90,Standard Tob,35,2.0599
10,Male,100000,249999,90,Standard Tob,36,2.2199
10,Male,100000,249999,90,Standard Tob,37,2.3935
10,Male,100000,249999,90,Standard Tob,38,2.5629
10,Male,100000,249999,90,Standard Tob,39,2.7523
10,Male,100000,249999,90,Standard Tob,40,2.9794
10,Male,100000,249999,90,Standard Tob,41,3.2758
10,Male,100000,249999,90,Standard Tob,42,3.5499
10,Male,100000,249999,90,Standard Tob,43,3.8399
10,Male,100000,249999,90,Standard Tob,44,4.1599
10,Male,100000,249999,90,Standard Tob,45,4.5199
10,Male,100000,249999,90,Standard Tob,46,4.8999
10,Male,100000,249999,90,Standard Tob,47,5.3299
10,Male,100000,249999,90,Standard Tob,48,5.7899
10,Male,100000,249999,90,Standard Tob,49,6.3099
10,Male,100000,249999,90,Standard Tob,50,6.8899
10,Male,100000,249999,90,Standard Tob,51,7.5299
10,Male,100000,249999,90,Standard Tob,52,8.2499
10,Male,100000,249999,90,Standard Tob,53,9.0499
10,Male,100000,249999,90,Standard Tob,54,9.9399
10,Male,100000,249999,90,Standard Tob,55,10.9399
10,Male,100000,249999,90,Standard Tob,56,11.7699
10,Male,100000,249999,90,Standard Tob,57,12.6799
10,Male,100000,249999,90,Standard Tob,58,13.6799
10,Male,100000,249999,90,Standard Tob,59,14.7599
10,Male,100000,249999,90,Standard Tob,60,15.9599
10,Male,100000,249999,90,Standard Tob,61,17.2699
10,Male,100000,249999,90,Standard Tob,62,18.7299
10,Male,100000,249999,90,Standard Tob,63,20.3199
10,Male,100000,249999,90,Standard Tob,64,22.0799
10,Male,100000,249999,90,Standard Tob,65,24.0199
10,Male,100000,249999,90,Standard Tob,66,26.3699
10,Male,100000,249999,90,Standard Tob,67,28.9899
10,Male,100000,249999,90,Standard Tob,68,31.9299
10,Male,100000,249999,90,Standard Tob,69,35.2199
10,Male,100000,249999,90,Standard Tob,70,38.9099
10,Male,100000,249999,90,Standard Tob,71,43.0699
10,Male,100000,249999,90,Standard Tob,72,47.7599
10,Male,100000,249999,90,Standard Tob,73,53.0499
10,Male,100000,249999,90,Standard Tob,74,59.0499
10,Male,100000,249999,90,Standard Tob,75,65.0699
10,Male,250000,499999,90,Preferred Plus Non-Tob,20,0.1300
10,Male,250000,499999,90,Preferred Plus Non-Tob,21,0.1300
10,Male,250000,499999,90,Preferred Plus Non-Tob,22,0.1300
10,Male,250000,499999,90,Preferred Plus Non-Tob,23,0.1300
10,Male,250000,499999,90,Preferred Plus Non-Tob,24,0.1300
10,Male,250000,499999,90,Preferred Plus Non-Tob,25,0.1300
10,Male,250000,499999,90,Preferred Plus Non-Tob,26,0.1300
10,Male,250000,499999,90,Preferred Plus Non-Tob,27,0.1300
10,Male,250000,499999,90,Preferred Plus Non-Tob,28,0.1300
10,Male,250000,499999,90,Preferred Plus Non-Tob,29,0.1300
10,Male,250000,499999,90,Preferred Plus Non-Tob,30,0.1300
10,Male,250000,499999,90,Preferred Plus Non-Tob,31,0.1300
10,Male,250000,499999,90,Preferred Plus Non-Tob,32,0.1300
10,Male,250000,499999,90,Preferred Plus Non-Tob,33,0.1300
10,Male,250000,499999,90,Preferred Plus Non-Tob,34,0.1300
10,Male,250000,499999,90,Preferred Plus Non-Tob,35,0.1481
10,Male,250000,499999,90,Preferred Plus Non-Tob,36,0.1800
10,Male,250000,499999,90,Preferred Plus Non-Tob,37,0.1987
10,Male,250000,499999,90,Preferred Plus Non-Tob,38,0.2299
10,Male,250000,499999,90,Preferred Plus Non-Tob,39,0.2581
10,Male,250000,499999,90,Preferred Plus Non-Tob,40,0.3300
10,Male,250000,499999,90,Preferred Plus Non-Tob,41,0.3367
10,Male,250000,499999,90,Preferred Plus Non-Tob,42,0.3644
10,Male,250000,499999,90,Preferred Plus Non-Tob,43,0.4059
10,Male,250000,499999,90,Preferred Plus Non-Tob,44,0.4506
10,Male,250000,499999,90,Preferred Plus Non-Tob,45,0.4882
10,Male,250000,499999,90,Preferred Plus Non-Tob,46,0.5767
10,Male,250000,499999,90,Preferred Plus Non-Tob,47,0.6798
10,Male,250000,499999,90,Preferred Plus Non-Tob,48,0.7724
10,Male,250000,499999,90,Preferred Plus Non-Tob,49,0.8647
10,Male,250000,499999,90,Preferred Plus Non-Tob,50,0.9574
10,Male,250000,499999,90,Preferred Plus Non-Tob,51,1.1400
10,Male,250000,499999,90,Preferred Plus Non-Tob,52,1.1842
10,Male,250000,499999,90,Preferred Plus Non-Tob,53,1.3386
10,Male,250000,499999,90,Preferred Plus Non-Tob,54,1.4400
10,Male,250000,499999,90,Preferred Plus Non-Tob,55,1.5800
10,Male,250000,499999,90,Preferred Plus Non-Tob,56,1.8200
10,Male,250000,499999,90,Preferred Plus Non-Tob,57,2.1198
10,Male,250000,499999,90,Preferred Plus Non-Tob,58,2.3000
10,Male,250000,499999,90,Preferred Plus Non-Tob,59,2.5438
10,Male,250000,499999,90,Preferred Plus Non-Tob,60,2.8473
10,Male,250000,499999,90,Preferred Plus Non-Tob,61,3.1306
10,Male,250000,499999,90,Preferred Plus Non-Tob,62,3.4798
10,Male,250000,499999,90,Preferred Plus Non-Tob,63,3.7955
10,Male,250000,499999,90,Preferred Plus Non-Tob,64,4.1700
10,Male,250000,499999,90,Preferred Plus Non-Tob,65,4.5150
10,Male,250000,499999,90,Preferred Plus Non-Tob,66,5.0899
10,Male,250000,499999,90,Preferred Plus Non-Tob,67,5.7574
10,Male,250000,499999,90,Preferred Plus Non-Tob,68,6.4393
10,Male,250000,499999,90,Preferred Plus Non-Tob,69,7.1278
10,Male,250000,499999,90,Preferred Plus Non-Tob,70,7.9023
10,Male,250000,499999,90,Preferred Plus Non-Tob,71,9.2520
10,Male,250000,499999,90,Preferred Plus Non-Tob,72,10.5654
10,Male,250000,499999,90,Preferred Plus Non-Tob,73,11.5259
10,Male,250000,499999,90,Preferred Plus Non-Tob,74,13.3433
10,Male,250000,499999,90,Preferred Plus Non-Tob,75,15.1193
10,Male,250000,499999,90,Preferred Non-Tob,20,0.2059
10,Male,250000,499999,90,Preferred Non-Tob,21,0.2059
10,Male,250000,499999,90,Preferred Non-Tob,22,0.2059
10,Male,250000,499999,90,Preferred Non-Tob,23,0.2059
10,Male,250000,499999,90,Preferred Non-Tob,24,0.2059
10,Male,250000,499999,90,Preferred Non-Tob,25,0.2059
10,Male,250000,499999,90,Preferred Non-Tob,26,0.2059
10,Male,250000,499999,90,Preferred Non-Tob,27,0.2059
10,Male,250000,499999,90,Preferred Non-Tob,28,0.2059
10,Male,250000,499999,90,Preferred Non-Tob,29,0.2059
10,Male,250000,499999,90,Preferred Non-Tob,30,0.2059
10,Male,250000,499999,90,Preferred Non-Tob,31,0.2059
10,Male,250000,499999,90,Preferred Non-Tob,32,0.2059
10,Male,250000,499999,90,Preferred Non-Tob,33,0.2068
10,Male,250000,499999,90,Preferred Non-Tob,34,0.2078
10,Male,250000,499999,90,Preferred Non-Tob,35,0.2171
10,Male,250000,499999,90,Preferred Non-Tob,36,0.2600
10,Male,250000,499999,90,Preferred Non-Tob,37,0.3127
10,Male,250000,499999,90,Preferred Non-Tob,38,0.3438
10,Male,250000,499999,90,Preferred Non-Tob,39,0.4500
10,Male,250000,499999,90,Preferred Non-Tob,40,0.4900
10,Male,250000,499999,90,Preferred Non-Tob,41,0.5300
10,Male,250000,499999,90,Preferred Non-Tob,42,0.5300
10,Male,250000,499999,90,Preferred Non-Tob,43,0.5715
10,Male,250000,499999,90,Preferred Non-Tob,44,0.5922
10,Male,250000,499999,90,Preferred Non-Tob,45,0.6468
10,Male,250000,499999,90,Preferred Non-Tob,46,0.7400
10,Male,250000,499999,90,Preferred Non-Tob,47,0.8614
10,Male,250000,499999,90,Preferred Non-Tob,48,0.9442
10,Male,250000,499999,90,Preferred Non-Tob,49,1.1100
10,Male,250000,499999,90,Preferred Non-Tob,50,1.2355
10,Male,250000,499999,90,Preferred Non-Tob,51,1.3300
10,Male,250000,499999,90,Preferred Non-Tob,52,1.4800
10,Male,250000,499999,90,Preferred Non-Tob,53,1.6000
10,Male,250000,499999,90,Preferred Non-Tob,54,1.7500
10,Male,250000,499999,90,Preferred Non-Tob,55,1.9174
10,Male,250000,499999,90,Preferred Non-Tob,56,2.1244
10,Male,250000,499999,90,Preferred Non-Tob,57,2.3400
10,Male,250000,499999,90,Preferred Non-Tob,58,2.5536
10,Male,250000,499999,90,Preferred Non-Tob,59,2.8200
10,Male,250000,499999,90,Preferred Non-Tob,60,3.0924
10,Male,250000,499999,90,Preferred Non-Tob,61,3.4247
10,Male,250000,499999,90,Preferred Non-Tob,62,3.7758
10,Male,250000,499999,90,Preferred Non-Tob,63,4.2705
10,Male,250000,499999,90,Preferred Non-Tob,64,4.6458
10,Male,250000,499999,90,Preferred Non-Tob,65,5.2468
10,Male,250000,499999,90,Preferred Non-Tob,66,5.9019
10,Male,250000,499999,90,Preferred Non-Tob,67,6.5964
10,Male,250000,499999,90,Preferred Non-Tob,68,7.3852
10,Male,250000,499999,90,Preferred Non-Tob,69,8.3376
10,Male,250000,499999,90,Preferred Non-Tob,70,9.3833
10,Male,250000,499999,90,Preferred Non-Tob,71,10.8063
10,Male,250000,499999,90,Preferred Non-Tob,72,12.2181
10,Male,250000,499999,90,Preferred Non-Tob,73,13.7263
10,Male,250000,499999,90,Preferred Non-Tob,74,15.8807
10,Male,250000,499999,90,Preferred Non-Tob,75,17.8995
10,Male,250000,499999,90,Standard Plus Non-Tob,20,0.3292
